budget,original_title,release_date,revenue,runtime,vote_average,actor1,actor2,actor3,director,genre,profit
625000,Treachery,2013-05-16,0,68.0,4.8,Matthew Ziff,Michael Biehn,Sarah Butler,Travis Romero,Drama,-1.0
700000,Walter,2015-03-13,0,87.0,5.3,Andrew J. West,Justin Kirk,Virginia Madsen,Anna Mastro,Comedy,-1.0
609000,Top Hat,1935-09-06,3202000,101.0,7.4,Fred Astaire,Ginger Rogers,Edward Everett Horton,Mark Sandrich,Comedy,3.0
60000,The Blair Witch Project,1999-07-14,248000000,81.0,6.3,Michael C. Williams,Heather Donahue,Joshua Leonard,Daniel Myrick,Horror,248.0
600000,Woodstock,1970-03-26,34505110,225.0,7.1,,Joe Cocker,Richie Havens,Michael Wadleigh,History,34.0
600000,The Kentucky Fried Movie,1977-08-10,0,83.0,6.4,Evan C. Kim,Bong Soo Han,Marilyn Joi,John Landis,Comedy,-1.0
0,Mercy Streets,2000-10-31,0,106.0,5.5,Eric Roberts,David A.R. White,Cynthia Watros,Jon Gunn,Action,0.0
0,Arnolds Park,2007-07-20,0,103.0,0.0,Erik Allen,Randy Baranczyk,Chris Carlson,Gene Teigland,Thriller,0.0
0,Broken Vessels,1998-04-18,0,90.0,6.0,Todd Field,Jason London,Roxana Zal,Scott Ziehl,Drama,0.0
0,Water & Power,2014-05-02,0,0.0,3.0,,Enrique Murciano,Nicholas Gonzalez,Richard Montoya,Drama,0.0
522360,They Will Have to Kill Us First,2015-10-13,0,105.0,5.0,,Aliou Touré,Oumar Touré,Johanna Schwartz,Documentary,-1.0
0,Médecin de campagne,2016-03-23,0,102.0,6.0,,François Cluzet,Marianne Denicourt,Thomas Lilti,Comedy,0.0
0,The Maid's Room,2014-08-08,0,98.0,4.8,Paula Garcés,Annabella Sciorra,Bill Camp,Michael Walker,Thriller,0.0
560000,A Hard Day's Night,1964-07-06,12299668,88.0,7.3,John Lennon,Paul McCartney,George Harrison,Richard Lester,Music,12.0
56000,The Harvest (La Cosecha),2011-07-29,0,80.0,0.0,,,,U. Roberto Romano,Documentary,-0.0
550000,Love Letters,1983-04-01,0,98.0,4.6,Jamie Lee Curtis,Bonnie Bartlett,Matt Clark,Amy Holden Jones,Drama,-1.0
0,Julija in Alfa Romeo,2015-09-17,0,83.0,6.0,,Dario Nožić Serini,Jan Gerl Korenc,Blaž Završnik,Comedy,0.0
500000,Fireproof,2008-09-26,33456317,122.0,7.0,Kirk Cameron,Erin Bethea,Ken Bevel,Alex Kendrick,Drama,33.0
550000,Faith Connections,2013-11-21,0,115.0,4.2,,Bhole Baba,Hatha Yogi Baba,Pan Nalin,Drama,-1.0
0,Benji,1974-10-17,0,86.0,6.1,,Patsy Garrett,Allen Fiuzat,Joe Camp,Romance,0.0
130000,Open Water,2004-08-06,54667954,79.0,5.4,Blanchard Ryan,Daniel Travis,Saul Stein,Chris Kentis,Drama,55.0
0,High Road,2012-03-06,0,87.0,5.8,Kathryn Burns,Lizzy Caplan,Michael Coleman,Matt Walsh,Comedy,0.0
500000,Kingdom of the Spiders,1977-08-24,17000000,97.0,5.7,William Shatner,Tiffany Bolling,Woody Strode,John 'Bud' Cardos,Science Fiction,16.0
0,Mad Hot Ballroom,2005-05-13,0,105.0,7.2,,,,Marilyn Agrelo,Family,0.0
500000,The Station Agent,2003-01-26,8679814,88.0,7.4,Peter Dinklage,Patricia Clarkson,Bobby Cannavale,Tom McCarthy,Drama,8.0
0,To Save A Life,2009-11-05,0,120.0,6.2,Randy Wayne,Deja Kreutzberg,Joshua Weigel,Brian Baugh,Drama,0.0
0,Wordplay,2006-06-26,0,94.0,7.3,Will Shortz,Merl Reagle,Tyler Hinman,Patrick Creadon,Documentary,0.0
2053648,Beyond the Mat,1999-10-22,500000,102.0,7.8,Mick Foley,Terry Funk,Vince McMahon,Barry W. Blaustein,Documentary,-2.0
0,The Singles Ward,2002-01-30,0,102.0,7.5,,Will Swenson,Connie Young,Kurt Hale,Drama,0.0
46000,Osama,2003-05-20,0,83.0,6.3,Marina Golbahari,Arif Herati,Zubaida Sahar,Siddiq Barmak,Drama,-0.0
500000,Sholem Aleichem: Laughing In The Darkness,2012-02-24,845188,93.0,7.0,Rachel Dratch,Hillel Halkin,Jason Kravitz,Joseph Dorman,Documentary,0.0
0,Groove,2000-06-08,0,86.0,5.6,Hamish Linklater,Denny Kirkwood,Mackenzie Firgens,Greg Harrison,Music,0.0
0,The R.M.,2003-01-31,0,101.0,4.8,,Kirby Heyborne,,Kurt Hale,Family,0.0
0,Twin Falls Idaho,1999-07-30,0,111.0,7.0,Mark Polish,Michael Polish,Michele Hicks,Michael Polish,Romance,0.0
500000,Mean Creek,2004-01-15,603943,90.0,6.9,Rory Culkin,,Scott Mechlowicz,Jacob Aaron Estes,Crime,0.0
0,Hurricane Streets,1997-01-21,0,86.0,4.8,Brendan Sexton III,Antoine McLean,Mtume Gant,Morgan J. Freeman,Drama,0.0
0,Never Again,2002-07-12,0,98.0,4.0,Jeffrey Tambor,Jill Clayburgh,Caroline Aaron,Eric Schaeffer,Romance,0.0
0,Civil Brand,2003-08-29,0,95.0,5.3,LisaRaye McCoy,N'Bushe Wright,Monica Calhoun,Neema Barnette,Drama,0.0
0,Lonesome Jim,2005-11-16,0,91.0,6.4,Casey Affleck,Kevin Corrigan,Liv Tyler,Steve Buscemi,Drama,0.0
0,Drinking Buddies,2013-08-23,343341,90.0,6.0,Olivia Wilde,Jake Johnson,Anna Kendrick,Joe Swanberg,Romance,0.0
500000,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2012-10-04,0,88.0,7.1,Ricky Jay,Dick Cavett,Winston Simon,Molly Bernstein,Documentary,-0.0
2000000,七人の侍,1954-04-26,271841,207.0,8.2,Toshirō Mifune,Takashi Shimura,Yoshio Inaba,Akira Kurosawa,Action,-2.0
0,Kita svajonių komanda,2012-09-28,0,89.0,6.9,Greg Speirs,Jim Lampley,Bill Walton,Marius Markevicius,Documentary,0.0
500000,Johnny Suede,1991-08-18,0,97.0,4.7,Brad Pitt,Calvin Levels,Catherine Keener,Tom DiCillo,Comedy,-0.0
0,Finishing The Game,2007-01-21,0,84.0,4.9,Roger Fan,Sung Kang,Monique Gabriela Curnen,Justin Lin,Comedy,0.0
500000,Rubber,2010-07-09,98017,85.0,5.7,Thomas F. Duffy,David Bowe,Stephen Spinella,Quentin Dupieux,Mystery,-0.0
0,Kiss the Bride,2007-01-01,0,100.0,4.2,Tori Spelling,Les Williams,,C. Jay Cox,Drama,0.0
0,The Slaughter Rule,2002-01-01,0,112.0,6.2,Ryan Gosling,David Morse,Clea DuVall,Alex Smith,Drama,0.0
500000,Monsters,2010-06-18,4242978,94.0,6.2,Whitney Able,Scoot McNairy,Annalee Jefferies,Gareth Edwards,Thriller,4.0
0,The Californians,2005-10-21,0,91.0,4.0,Noah Wyle,Illeana Douglas,Kate Mara,Jonathan Parker,Comedy,0.0
0,The Living Wake,2007-01-01,0,91.0,5.0,Jesse Eisenberg,Mike O'Connell,Jim Gaffigan,Sol Tryon,Comedy,0.0
500000,Detention of the Dead,2012-04-27,0,87.0,4.5,Jacob Zachar,Alexa Nikolas,Christa Brittany  Allen,Alex Craig Mann,Comedy,-0.0
0,疯狂的石头,2006-01-01,0,98.0,6.9,Guo Tao,,Liu Hua,Ning Hao,Action,0.0
0,Scott Walker: 30 Century Man,2006-10-31,0,95.0,7.0,Scott Walker,Damon Albarn,David Bowie,Stephen Kijak,Documentary,0.0
500000,Everything Put Together,2001-11-02,0,87.0,5.0,Radha Mitchell,Megan Mullally,Catherine Lloyd Burns,Marc Forster,Drama,-0.0
0,Good Kill,2015-04-09,316472,104.0,5.9,Ethan Hawke,January Jones,Zoë Kravitz,Andrew Niccol,Drama,0.0
0,Now Is Good,2012-05-25,0,103.0,7.3,Dakota Fanning,Jeremy Irvine,Kaya Scodelario,Ol Parker,Romance,0.0
500000,Girls Gone Dead,2012-03-28,0,104.0,3.5,Katie Peterson,Shea Stewart,Brandy Whitford,Michael Hoffman Jr.,Horror,-0.0
0,Subconscious,2015-03-10,0,110.0,3.4,,Tim Abell,Naomi Brockwell,Georgia Hilton,Mystery,0.0
0,Enter Nowhere,2011-10-22,0,90.0,6.5,Katherine Waterston,Scott Eastwood,Sara Paxton,Jack Heller,Thriller,0.0
500,El Rey de Najayo,2012-03-01,0,101.0,0.0,Manny Pérez,Luz Garcia,Sergio Carlo,Fernando Baez Mella,Crime,-0.0
0,Fight to the Finish,2016-02-02,0,94.0,5.2,,Jennifer Hale,Evan Hannemann,Warren Sheppard,Romance,0.0
0,Alleluia! The Devil's Carnival,2016-03-29,0,0.0,6.0,Terrance Zdunich,Paul Sorvino,Marc Senter,Darren Lynn Bousman,Music,0.0
0,The Sound and the Shadow,2014-10-19,0,90.0,0.0,,Joseph E. Murray,,Justin Paul Miller,Thriller,0.0
0,Rodeo Girl,2016-01-05,0,108.0,5.5,,Kevin Sorbo,Sophie Bolen,Joel Paul Reisig,Family,0.0
0,Born to Fly: Elizabeth Streb vs. Gravity,2014-03-08,0,82.0,5.0,Elizabeth Streb,Fabio Tavares,Sarah Callan,Catherine Gund,Documentary,0.0
0,The Toxic Avenger,1984-05-01,0,82.0,6.3,Mitch Cohen,Andree Maranda,Jennifer Prichard,Lloyd Kaufman,Comedy,0.0
0,Straight Out of Brooklyn,1991-06-13,0,0.0,4.3,,,,Matty Rich,Drama,0.0
0,Bloody Sunday,2002-01-16,773228,107.0,7.2,James Nesbitt,Allan Gildea,Gerard Crossan,Paul Greengrass,History,1.0
450000,Conversations with Other Women,2006-06-07,973525,84.0,6.2,Helena Bonham Carter,Aaron Eckhart,Yury Tsykun,Hans Canosa,Romance,1.0
0,Poultrygeist: Night of the Chicken Dead,2006-12-26,0,103.0,5.9,Jason Yachanin,Kate Graham,Allyson Sereboff,Lloyd Kaufman,Comedy,0.0
439000,42nd Street,1933-02-02,2281000,89.0,6.1,Warner Baxter,Bebe Daniels,George Brent,Lloyd Bacon,Romance,2.0
225000,Metropolitan,1990-08-03,0,98.0,7.0,Edward Clements,Chris Eigeman,Taylor Nichols,Whit Stillman,Drama,-0.0
0,Så som i himmelen,2004-09-03,0,132.0,6.9,Michael Nyqvist,Frida Hallgren,Helen Sjöholm,Kay Pollak,Comedy,0.0
0,Roadside,2013-03-01,0,90.0,4.2,,Ace Marrero,Katie Stegeman,Eric England,Drama,0.0
400000,Napoleon Dynamite,2004-06-11,46118097,95.0,6.7,Jon Heder,Aaron Ruell,Jon Gries,Jared Hess,Comedy,46.0
0,Blue Ruin,2014-04-25,258384,90.0,6.9,Macon Blair,Devin Ratray,Amy Hargreaves,Jeremy Saulnier,Crime,0.0
15000,Paranormal Activity,2007-09-14,193355800,86.0,5.9,Katie Featherston,Micah Sloat,Mark Fredrichs,Oren Peli,Horror,193.0
0,Dogtown and Z-Boys,2001-01-18,0,91.0,7.2,Sean Penn,Jay Adams,Henry Rollins,Stacy Peralta,Documentary,0.0
400000,Monty Python and the Holy Grail,1975-03-13,5028948,91.0,7.8,Graham Chapman,John Cleese,Terry Gilliam,Terry Gilliam,Adventure,5.0
0,Quinceañera,2006-06-05,0,90.0,7.0,Emily Rios,Jesse Garcia,Chalo González,Richard Glatzer,Drama,0.0
218,Tarnation,2003-10-19,1162014,91.0,7.5,Renee Leblanc,Adolph Davis,Jonathan Caouette,Jonathan Caouette,Documentary,1.0
0,I Want Your Money,2010-07-06,0,92.0,3.8,,,,,Documentary,0.0
0,Love in the Time of Monsters,2014-03-08,0,0.0,5.0,Kane Hodder,Doug Jones,Gena Shaw,Matt Jackson,Horror,0.0
0,...E tu vivrai nel terrore! L'aldilà,1981-04-22,0,87.0,6.6,Catriona MacColl,David Warbeck,Cinzia Monreale,Lucio Fulci,Horror,0.0
35000000,What Happens in Vegas,2008-05-07,170000000,99.0,5.8,Ashton Kutcher,Cameron Diaz,Lake Bell,Tom Vaughan,Comedy,135.0
500000,The Dark Hours,2005-03-11,0,80.0,5.5,Kate Greenhouse,Aidan Devine,Gordon Currie,Paul Fox,Thriller,-0.0
860000,My Beautiful Laundrette,1985-09-07,2451545,97.0,6.6,Gordon Warnecke,Daniel Day-Lewis,Roshan Seth,Stephen Frears,Comedy,2.0
0,Fabled,2002-01-01,0,84.0,0.0,,,,,Thriller,0.0
0,Show Me,2004-09-23,0,97.0,5.6,,,Michelle Nolden,Cassandra Nicolaou,Thriller,0.0
0,Viskningar och rop,1972-12-21,0,91.0,7.8,Harriet Andersson,Ingrid Thulin,Kari Sylwan,Ingmar Bergman,Drama,0.0
385907,Intolerance,1916-09-04,8394751,197.0,7.4,Lillian Gish,Mae Marsh,Robert Harron,D.W. Griffith,Drama,8.0
0,Trekkies,1997-10-18,0,86.0,6.3,Denise Crosby,Barbara Adams,Majel Barrett,Roger Nygard,Documentary,0.0
379000,The Broadway Melody,1929-02-08,4358000,100.0,5.0,Charles King,Anita Page,Bessie Love,Harry Beaumont,Romance,4.0
350000,The Evil Dead,1981-10-15,29400000,85.0,7.3,Bruce Campbell,Ellen Sandweiss,Richard DeManincor,Sam Raimi,Horror,29.0
6000000,Maniac,2012-12-26,31081,89.0,6.0,Elijah Wood,America Olivo,Nora Arnezeder,Franck Khalfoun,Horror,-6.0
0,Censored Voices,2015-01-24,0,84.0,5.1,,Amos Oz,,Mor Loushy,Documentary,0.0
300000,Murderball,2005-07-22,1750211,88.0,6.9,Joe Bishop,Keith Cavill,Andy Cohn,Henry Alex Rubin,Documentary,1.0
0,American Ninja 2: The Confrontation,1987-05-01,0,90.0,4.9,Michael Dudikoff,Steve James,Larry Poindexter,Sam Firstenberg,Action,0.0
0,51 Birch Street,2006-10-18,0,90.0,6.8,Carol Block,Doug Block,Ellen Block,Doug Block,Documentary,0.0
350000,Rotor DR1,2015-10-20,0,98.0,4.7,,Christian Kapper,Natalie Welch,Chad Kapper,Science Fiction,-0.0
350000,12 Angry Men,1957-03-25,1000000,96.0,8.2,Henry Fonda,Martin Balsam,John Fiedler,Sidney Lumet,Drama,1.0
0,My Dog Tulip,2009-01-01,246574,83.0,7.6,Christopher Plummer,Lynn Redgrave,Isabella Rossellini,Paul Fierlinger,Comedy,0.0
325000,It Happened One Night,1934-02-22,4500000,105.0,7.7,Clark Gable,Claudette Colbert,Walter Connolly,Frank Capra,Romance,4.0
0,Κυνόδοντας,2009-06-01,110197,94.0,6.9,Hristos Passalis,Angeliki Papoulia,Mary Tsoni,Yorgos Lanthimos,Drama,0.0
300000,Tupac: Resurrection,2003-01-23,7808524,112.0,8.0,Tupac Amaru Shakur,,,Lauren Lazin,Music,8.0
312000,Tumbleweeds,1999-11-28,1281176,102.0,6.2,Janet McTeer,Kimberly J. Brown,Jennifer Paige,Gavin O'Connor,Drama,1.0
8,The Prophecy,1995-09-01,16,98.0,6.4,Christopher Walken,Elias Koteas,Virginia Madsen,Gregory Widen,Thriller,0.0
0,Chacun Cherche Son Chat,1996-04-03,0,91.0,6.1,Garance Clavel,Zinedine Soualem,Renée Le Calm,Cédric Klapisch,Comedy,0.0
300000,Pieces of April,2003-01-19,0,81.0,6.4,Katie Holmes,Derek Luke,Patricia Clarkson,Peter Hedges,Comedy,-0.0
300000,Old Joy,2006-01-01,0,73.0,6.3,Daniel London,Will Oldham,Tanya Smith,Kelly Reichardt,Drama,-0.0
200000,Wendy and Lucy,2008-05-22,0,80.0,6.4,Michelle Williams,Will Patton,Will Oldham,Kelly Reichardt,Drama,-0.0
0,3 Backyards,2010-01-01,0,88.0,4.8,Edie Falco,Embeth Davidtz,Elias Koteas,Eric Mendelsohn,Drama,0.0
300000,Pierrot le fou,1965-08-29,0,110.0,7.6,Jean-Paul Belmondo,Anna Karina,Graziella Galvani,Jean-Luc Godard,Drama,-0.0
0,Sisters in Law,2005-09-03,0,104.0,7.3,,,,Kim Longinotto,Documentary,0.0
300000,Ayurveda: Art of Being,2001-09-20,2074000,101.0,5.5,,,,Pan Nalin,Documentary,2.0
0,Nothing But a Man,1964-01-01,0,95.0,7.0,Ivan Dixon,Abbey Lincoln,Julius Harris,Michael Roemer,Drama,0.0
300000,"First Love, Last Rites",1998-08-07,40542,94.0,3.0,Giovanni Ribisi,Natasha Gregson Wagner,Donal Logue,Jesse Peretz,Drama,-0.0
0,Fighting Tommy Riley,2005-05-06,0,0.0,5.3,J.P. Davis,Eddie Jones,Christina Chambers,Eddie O'Flaherty,Action,0.0
0,Royal Kill,2009-04-10,0,90.0,2.8,Pat Morita,Eric Roberts,Gail Kim,Babar Ahmed,Thriller,0.0
300000,Death Race 2000,1975-04-27,8000000,80.0,5.9,David Carradine,Simone Griffeth,Sylvester Stallone,Paul Bartel,Action,8.0
0,Locker 13,2014-03-29,0,90.0,6.8,Ricky Schroder,Jon Gries,Tatyana Ali,Jason Marsden,Drama,0.0
0,Midnight Cabaret,1990-01-01,0,94.0,0.0,,Lisa Hart Carroll,Michael Des Barres,Pece Dingo,Horror,0.0
300000,Anderson's Cross,2010-05-20,0,98.0,0.0,,,Joanna Cassidy,Jerome Elston Scott,Drama,-0.0
0,Bizarre,2015-02-07,0,99.0,6.2,,Pierre Prieur,Adrian James,Étienne Faure,Romance,0.0
0,Graduation Day,1981-05-01,0,96.0,5.0,Christopher George,Billy Hufsey,Patch Mackenzie,Herb Freed,Horror,0.0
300000,Some Guy Who Kills People,2011-04-14,0,97.0,5.7,Kevin Corrigan,Barry Bostwick,Karen Black,Jack Perez,Thriller,-0.0
0,Compliance,2012-08-23,319285,90.0,6.3,Ann Dowd,Dreama Walker,Pat Healy,Craig Zobel,Thriller,0.0
250000,Chasing Amy,1997-04-04,12021272,113.0,6.7,Ben Affleck,Joey Lauren Adams,Jason Lee,Kevin Smith,Romance,12.0
250000,Lovely & Amazing,2001-08-31,4186931,91.0,6.3,Catherine Keener,Brenda Blethyn,Emily Mortimer,Nicole Holofcener,Romance,4.0
0,Better Luck Tomorrow,2002-01-12,0,101.0,6.5,Parry Shen,Jason Tobin,Sung Kang,Justin Lin,Drama,0.0
0,The Incredibly True Adventure of Two Girls In Love,1995-06-16,0,94.0,5.7,Laurel Holloman,Maggie Moore,Kate Stafford,Maria Maggenti,Comedy,0.0
0,Chuck & Buck,2000-01-21,0,96.0,5.7,Mike White,Chris Weitz,Lupe Ontiveros,Miguel Arteta,Drama,0.0
250000,American Desi,2001-01-01,0,100.0,5.0,Kal Penn,Purva Bedi,Deep Katdare,Piyush Dinker Pandya,Romance,-0.0
300000,Amidst the Devil's Wings,2014-12-01,0,90.0,0.0,,,,,Action,-0.0
250000,Cube,1997-09-09,501818,90.0,6.9,Nicole de Boer,Nicky Guadagni,David Hewlett,Vincenzo Natali,Science Fiction,0.0
0,Love and Other Catastrophes,1996-08-01,0,78.0,5.8,Matt Day,Matthew Dyktynski,Alice Garner,Emma-Kate Croghan,Comedy,0.0
250,I Married a Strange Person!,1998-08-28,203,72.0,7.5,Charis Michelsen,Tom Larson,Richard Spore,Bill Plympton,Animation,-0.0
0,November,2004-07-22,0,73.0,4.9,Courteney Cox,James Le Gros,Michael Ealy,Greg Harrison,Mystery,0.0
250000,Like Crazy,2011-10-28,3542353,90.0,6.4,Anton Yelchin,Felicity Jones,Jennifer Lawrence,Drake Doremus,Drama,3.0
0,Teeth and Blood,2015-03-10,0,96.0,3.0,,Glenn Plummer,Michelle Van Der Water,,Horror,0.0
0,Sugar Town,1999-09-17,0,92.0,5.5,John Taylor,Michael Des Barres,Martin Kemp,Allison Anders,Comedy,0.0
0,The Motel,2005-01-01,0,75.0,7.0,Jeffrey Chyau,Sung Kang,Jade Wu,Michael Kang,Drama,0.0
250000,The Canyons,2013-07-29,56825,99.0,4.1,Lindsay Lohan,James Deen,Gus Van Sant,Paul Schrader,Thriller,-0.0
0,On the Outs,2004-09-11,0,86.0,5.9,Judy Marte,Paola Mendoza,Flaco Navaja,Lori Silverbush,Drama,0.0
0,Shotgun Stories,2007-10-01,0,92.0,6.9,Michael Shannon,Glenda Pannell,Lynnsee Provence,Jeff Nichols,Thriller,0.0
0,Exam,2009-06-19,0,101.0,6.6,Luke Mably,Adar Beck,Chris Carey,Stuart Hazeldine,Mystery,0.0
250000,The Sticky Fingers of Time,1997-06-06,0,90.0,4.8,Terumi Matthews,Nicole Zaray,Belinda Becker,Hilary Brougher,Drama,-0.0
0,Sunday School Musical,2008-10-21,0,93.0,5.5,Chris Chatman,Candise Lakota,Krystle Connor,Rachel Goldenberg,Music,0.0
0,Rust,2010-10-07,0,94.0,0.0,Corbin Bernsen,Frank Gallacher,Lloyd Warner,Corbin Bernsen,Drama,0.0
250000,Ink,2009-01-23,0,106.0,6.4,Chris Kelly,Jessica Duffy,Quinn Hunchar,Jamin Winans,Fantasy,-0.0
250000,The Christmas Bunny,2010-11-28,0,96.0,5.7,Sophie Bolen,Madeline Vail ,Colby French,Tom Seidman ,Drama,-0.0
0,Butterfly,1982-02-05,0,107.0,5.0,Stacy Keach,Pia Zadora,Orson Welles,Matt Cimber,Crime,0.0
0,The Frozen,2012-10-10,0,0.0,4.2,,,Brit Morgan,Andrew Hyatt,Thriller,0.0
0,Horse Camp,2015-01-10,0,108.0,5.5,,Jordan Trovillion,Dean Cain,Joel Paul Reisig,Drama,0.0
0,Give Me Shelter,2014-06-24,0,90.0,0.0,,Katie Cleary,Robert Davi,Kristin Rizzo,Documentary,0.0
245000,The Big Parade,1925-11-05,22000000,151.0,7.0,John Gilbert,Renée Adorée,Hobart Bosworth,King Vidor,War,22.0
0,Little Big Top,2006-01-01,0,0.0,10.0,,Sid Haig,Richard Riehle,,Comedy,0.0
250,Along the Roadside,2013-02-28,0,118.0,7.7,Michael Madsen,Iman Crosson,Lazar Ristovski,Zoran Lisinac,Romance,-0.0
230000,Bronson,2008-10-09,2260712,92.0,6.9,Tom Hardy,Matt King,James Lance,Nicolas Winding Refn,Action,2.0
0,Western Religion,2015-10-09,0,106.0,0.0,,Peter Shinkoda,Merik Tadros,James O'Brien,Western,0.0
225000,Burn,2012-11-01,111300,86.0,6.9,Donald Austin,"Brendan ""Doogie"" Milewski",Dave Parnell,Tom Putnam,Documentary,-0.0
0,Urbania,2000-01-24,0,103.0,5.2,Dan Futterman,Matt Keeslar,Samuel Ball,Jon Matthews,Drama,0.0
100000,The Stewardesses,1969-07-25,27000000,69.0,4.3,Christina Hart,Ronald South,William Condos,Al Silliman Jr.,Comedy,27.0
210000,"The Beast from 20,000 Fathoms",1953-06-13,5000000,80.0,6.7,Paul Hubschmid,Paula Raymond,Cecil Kellaway,Eugène Lourié,Science Fiction,5.0
400000,Mad Max,1979-04-12,100000000,93.0,6.6,Mel Gibson,Joanne Samuel,Hugh Keays-Byrne,George Miller,Science Fiction,100.0
200000,Swingers,1996-10-18,4505922,94.0,6.8,Jon Favreau,Vince Vaughn,Ron Livingston,Doug Liman,Comedy,4.0
200000,Per un pugno di dollari,1964-09-12,14500000,99.0,7.6,Clint Eastwood,Marianne Koch,Gian Maria Volonté,Sergio Leone,Western,14.0
200000,She Done Him Wrong,1933-02-09,2200000,66.0,5.1,Mae West,Cary Grant,Owen Moore,Lowell Sherman,Comedy,2.0
200000,The Grace Card,2011-02-25,2295733,101.0,6.5,Michael Joiner,Michael Higgenbottom,"Louis Gossett, Jr.",David Evans ,Drama,2.0
0,Middle of Nowhere,2012-10-12,0,101.0,6.6,David Oyelowo,Maya Gilbert,Sharon Lawrence,Ava DuVernay,Drama,0.0
0,Drei,2010-12-23,2611555,119.0,6.3,Sophie Rois,Sebastian Schipper,Devid Striesow,Tom Tykwer,Drama,3.0
200000,The Business of Fancydancing,2002-01-14,0,103.0,8.0,,Evan Adams,Michelle St. John,Sherman Alexie,Drama,-0.0
0,Call + Response,2008-10-10,0,86.0,8.0,,,,Justin Dillon,Documentary,0.0
450000,Malevolence,2004-09-10,0,90.0,4.9,Samantha Dark,,Heather Magee,Stevan Mena,Thriller,-0.0
13000000,Super Hybrid,2010-01-01,0,95.0,4.6,Shannon Beckner,Oded Fehr,Ryan Kennedy,Eric Valette,Horror,-13.0
0,Baghead,2008-01-21,0,84.0,5.8,Ross Partridge,Steve Zissis,Greta Gerwig,Jay Duplass,Comedy,0.0
0,Solitude,2014-10-21,0,89.0,0.0,,Armin Habibovich,Victoria Lachelle,Livingston Oden,Horror,0.0
0,Chats perchés,2004-12-05,0,59.0,7.7,,,,Chris Marker,Documentary,0.0
0,Ordet,1955-01-09,0,126.0,7.8,,,,Carl Theodor Dreyer,Drama,0.0
0,Good Dick,2008-10-03,0,86.0,6.1,Marianna Palka,Jason Ritter,Eric Edelstein,Marianna Palka,Comedy,0.0
0,The Man from Earth,2007-06-10,0,87.0,7.7,David Lee Smith,Tony Todd,John Billingsley,Richard Schenkman,Science Fiction,0.0
0,The Trials Of Darryl Hunt,2007-06-15,0,106.0,6.8,,,,Ricki Stern,Documentary,0.0
0,Samantha: An American Girl Holiday,2004-11-23,0,86.0,4.6,Mia Farrow,AnnaSophia Robb,Olivia Ballantyne,Nadia Tass,Drama,0.0
0,Yesterday Was a Lie,2008-01-01,0,89.0,6.0,Chase Masterson,John Newton,Kipleigh Brown,James Kerwin,Science Fiction,0.0
0,Theresa Is a Mother,2015-09-25,0,105.0,0.0,,Edie McClurg,C. Fraser Press,Darren Press,Drama,0.0
0,H.,2014-08-28,0,93.0,6.5,,,Robin Bartlett,Rania Attieh,Drama,0.0
0,Archaeology of a Woman,2014-09-12,0,94.0,0.0,Sally Kirkland,Victoria Clark,James Murtaugh,Sharon Greytak,Drama,0.0
180000,بچه‌های آسمان,1997-08-01,900000,89.0,7.8,Mohammad Amir Naji,Amir Farrokh Hashemian,Bahare Seddiqi,Majid Majidi,Comedy,1.0
8000,Weekend,2011-09-22,469947,96.0,7.4,Tom Cullen,Chris New,Jonathan Race,Andrew Haigh,Romance,0.0
0,She's Gotta Have It,1986-08-08,0,84.0,6.1,Tracy Camilla Johns,Tommy Redmond Hicks,John Canada Terrell,Spike Lee,Comedy,0.0
0,Butterfly Girl,2014-03-10,0,77.0,0.0,,,,Cary Bell,Documentary,0.0
0,Lumea e a mea,2015-06-05,0,104.0,0.0,,Ana Maria Guran,Iulia Ciochina,Nicolae Constantin Tanase,Drama,0.0
100000,Another Earth,2011-07-22,1776935,92.0,6.8,William Mapother,Brit Marling,Matthew-Lee Erlbach,Mike Cahill,Drama,2.0
150000,Sweet Sweetback's Baadasssss Song,1971-04-23,15200000,97.0,4.6,Simon Chuckster,Melvin Van Peebles,Hubert Scales,Melvin Van Peebles,Action,15.0
200,Perfect Cowboy,2014-07-13,0,109.0,5.0,,Ken Roht,Jeffrey Watkins,Ken Roht,Drama,-0.0
150000,Tadpole,2002-11-01,2891288,78.0,5.5,Aaron Stanford,Kate Mara,Bebe Neuwirth,Gary Winick,Drama,3.0
160000,Once,2007-03-23,20710513,85.0,7.3,Glen Hansard,Markéta Irglová,Hugh Walsh,John Carney,Drama,21.0
0,The Woman Chaser,1999-10-08,0,90.0,4.9,Patrick Warburton,Eugene Roche,Ron Morgan,Robinson Devor,Drama,0.0
0,The Horse Boy,2009-11-25,0,93.0,5.5,Simon Baron-Cohen,Temple Grandin,Roy Richard Grinker,Michel O. Scott,Documentary,0.0
0,When the Lights Went Out,2012-01-31,0,86.0,5.8,Kate Ashfield,Jo Hartley,Martin Compston,Pat Holden,Drama,0.0
0,Heroes of Dirt,2015-09-04,0,98.0,0.0,,Joel Moody,William Martinez,Eric Bugbee,Action,0.0
0,A Charlie Brown Christmas,1965-12-09,0,25.0,7.5,Ann Altieri,Chris Doran,Sally Dryer,Bill Melendez,TV Movie,0.0
0,Antarctic Edge: 70° South,2015-04-17,0,72.0,0.0,,,,Dena Seidel,Documentary,0.0
